run,label,chamber,category,n,frac
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch2,request,126,0.1634
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch2,status_report,251,0.3256
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch2,commitment,155,0.201
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch2,question,42,0.0545
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch2,directive,5,0.0065
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch2,acknowledgment,1,0.0013
exp09_llm_9b_allied_all/seed_1011,Allied-all,?,commitment,76,0.2804
exp09_llm_9b_allied_all/seed_1011,Allied-all,?,status_report,90,0.3321
exp09_llm_9b_allied_all/seed_1011,Allied-all,?,request,14,0.0517
exp09_llm_9b_allied_all/seed_1011,Allied-all,?,question,2,0.0074
exp09_llm_9b_allied_all/seed_1011,Allied-all,?,acknowledgment,1,0.0037
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch3,request,140,0.1559
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch3,status_report,431,0.48
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch3,commitment,201,0.2238
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch3,question,30,0.0334
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch3,acknowledgment,1,0.0011
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch3,directive,5,0.0056
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch4,status_report,340,0.4
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch4,commitment,116,0.1365
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch4,acknowledgment,5,0.0059
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch4,question,29,0.0341
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch4,directive,3,0.0035
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch4,request,26,0.0306
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch5,directive,1,0.0833
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch5,status_report,4,0.3333
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch1,status_report,394,0.4482
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch1,commitment,131,0.149
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch1,directive,5,0.0057
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch1,question,7,0.008
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch1,request,14,0.0159
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch1,acknowledgment,3,0.0034
exp09_llm_9b_allied_all/seed_1213,Allied-all,?,status_report,33,0.2797
exp09_llm_9b_allied_all/seed_1213,Allied-all,?,commitment,18,0.1525
exp09_llm_9b_allied_all/seed_1213,Allied-all,?,request,1,0.0085
exp09_llm_9b_allied_all/seed_1213,Allied-all,?,question,2,0.0169
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch2,request,166,0.1878
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch2,status_report,338,0.3824
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch2,commitment,104,0.1176
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch2,directive,37,0.0419
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch2,question,18,0.0204
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch2,acknowledgment,2,0.0023
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch3,status_report,489,0.5458
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch3,commitment,176,0.1964
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch3,request,154,0.1719
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch3,question,32,0.0357
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch3,acknowledgment,2,0.0022
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch3,directive,3,0.0033
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch4,status_report,374,0.455
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch4,commitment,123,0.1496
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch4,question,32,0.0389
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch4,request,32,0.0389
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch4,acknowledgment,2,0.0024
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch4,directive,1,0.0012
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch5,request,7,0.0933
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch5,status_report,28,0.3733
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch5,commitment,11,0.1467
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch5,question,4,0.0533
exp09_llm_9b_allied_all/seed_1213,Allied-all,ch5,acknowledgment,2,0.0267
exp09_llm_9b_allied_all/seed_123,Allied-all,ch2,request,120,0.1303
exp09_llm_9b_allied_all/seed_123,Allied-all,ch2,status_report,378,0.4104
exp09_llm_9b_allied_all/seed_123,Allied-all,ch2,commitment,162,0.1759
exp09_llm_9b_allied_all/seed_123,Allied-all,ch2,question,18,0.0195
exp09_llm_9b_allied_all/seed_123,Allied-all,ch2,directive,37,0.0402
exp09_llm_9b_allied_all/seed_123,Allied-all,ch2,acknowledgment,4,0.0043
exp09_llm_9b_allied_all/seed_123,Allied-all,?,commitment,44,0.2316
exp09_llm_9b_allied_all/seed_123,Allied-all,?,status_report,99,0.5211
exp09_llm_9b_allied_all/seed_123,Allied-all,?,request,11,0.0579
exp09_llm_9b_allied_all/seed_123,Allied-all,?,question,3,0.0158
exp09_llm_9b_allied_all/seed_123,Allied-all,?,acknowledgment,2,0.0105
exp09_llm_9b_allied_all/seed_123,Allied-all,ch3,status_report,469,0.5217
exp09_llm_9b_allied_all/seed_123,Allied-all,ch3,request,122,0.1357
exp09_llm_9b_allied_all/seed_123,Allied-all,ch3,commitment,219,0.2436
exp09_llm_9b_allied_all/seed_123,Allied-all,ch3,question,25,0.0278
exp09_llm_9b_allied_all/seed_123,Allied-all,ch3,acknowledgment,7,0.0078
exp09_llm_9b_allied_all/seed_123,Allied-all,ch3,directive,4,0.0044
exp09_llm_9b_allied_all/seed_123,Allied-all,ch4,status_report,373,0.4483
exp09_llm_9b_allied_all/seed_123,Allied-all,ch4,question,42,0.0505
exp09_llm_9b_allied_all/seed_123,Allied-all,ch4,commitment,109,0.131
exp09_llm_9b_allied_all/seed_123,Allied-all,ch4,acknowledgment,7,0.0084
exp09_llm_9b_allied_all/seed_123,Allied-all,ch4,request,21,0.0252
exp09_llm_9b_allied_all/seed_123,Allied-all,ch1,status_report,304,0.6681
exp09_llm_9b_allied_all/seed_123,Allied-all,ch1,commitment,75,0.1648
exp09_llm_9b_allied_all/seed_123,Allied-all,ch1,request,7,0.0154
exp09_llm_9b_allied_all/seed_123,Allied-all,ch1,question,5,0.011
exp09_llm_9b_allied_all/seed_123,Allied-all,ch1,acknowledgment,1,0.0022
exp09_llm_9b_allied_all/seed_123,Allied-all,ch5,status_report,92,0.4466
exp09_llm_9b_allied_all/seed_123,Allied-all,ch5,commitment,29,0.1408
exp09_llm_9b_allied_all/seed_123,Allied-all,ch5,acknowledgment,4,0.0194
exp09_llm_9b_allied_all/seed_123,Allied-all,ch5,request,13,0.0631
exp09_llm_9b_allied_all/seed_123,Allied-all,ch5,question,8,0.0388
exp09_llm_9b_allied_all/seed_42,Allied-all,ch1,status_report,354,0.4714
exp09_llm_9b_allied_all/seed_42,Allied-all,ch1,commitment,119,0.1585
exp09_llm_9b_allied_all/seed_42,Allied-all,ch1,question,9,0.012
exp09_llm_9b_allied_all/seed_42,Allied-all,ch1,directive,4,0.0053
exp09_llm_9b_allied_all/seed_42,Allied-all,ch1,request,14,0.0186
exp09_llm_9b_allied_all/seed_42,Allied-all,ch1,acknowledgment,1,0.0013
exp09_llm_9b_allied_all/seed_42,Allied-all,ch2,request,148,0.1749
exp09_llm_9b_allied_all/seed_42,Allied-all,ch2,status_report,364,0.4303
exp09_llm_9b_allied_all/seed_42,Allied-all,ch2,commitment,161,0.1903
exp09_llm_9b_allied_all/seed_42,Allied-all,ch2,question,33,0.039
exp09_llm_9b_allied_all/seed_42,Allied-all,ch2,directive,21,0.0248
exp09_llm_9b_allied_all/seed_42,Allied-all,ch2,acknowledgment,1,0.0012
exp09_llm_9b_allied_all/seed_42,Allied-all,?,request,16,0.0482
exp09_llm_9b_allied_all/seed_42,Allied-all,?,commitment,73,0.2199
exp09_llm_9b_allied_all/seed_42,Allied-all,?,status_report,157,0.4729
exp09_llm_9b_allied_all/seed_42,Allied-all,?,question,6,0.0181
exp09_llm_9b_allied_all/seed_42,Allied-all,?,acknowledgment,1,0.003
exp09_llm_9b_allied_all/seed_42,Allied-all,ch3,commitment,232,0.2589
exp09_llm_9b_allied_all/seed_42,Allied-all,ch3,status_report,477,0.5324
exp09_llm_9b_allied_all/seed_42,Allied-all,ch3,request,116,0.1295
exp09_llm_9b_allied_all/seed_42,Allied-all,ch3,question,18,0.0201
exp09_llm_9b_allied_all/seed_42,Allied-all,ch3,directive,5,0.0056
exp09_llm_9b_allied_all/seed_42,Allied-all,ch3,acknowledgment,2,0.0022
exp09_llm_9b_allied_all/seed_42,Allied-all,ch4,status_report,386,0.5046
exp09_llm_9b_allied_all/seed_42,Allied-all,ch4,request,37,0.0484
exp09_llm_9b_allied_all/seed_42,Allied-all,ch4,commitment,137,0.1791
exp09_llm_9b_allied_all/seed_42,Allied-all,ch4,question,29,0.0379
exp09_llm_9b_allied_all/seed_42,Allied-all,ch4,directive,3,0.0039
exp09_llm_9b_allied_all/seed_42,Allied-all,ch4,acknowledgment,2,0.0026
exp09_llm_9b_allied_all/seed_42,Allied-all,ch5,status_report,2,0.5
exp09_llm_9b_allied_all/seed_456,Allied-all,ch2,commitment,143,0.1954
exp09_llm_9b_allied_all/seed_456,Allied-all,ch2,status_report,268,0.3661
exp09_llm_9b_allied_all/seed_456,Allied-all,ch2,request,135,0.1844
exp09_llm_9b_allied_all/seed_456,Allied-all,ch2,question,34,0.0464
exp09_llm_9b_allied_all/seed_456,Allied-all,ch2,acknowledgment,1,0.0014
exp09_llm_9b_allied_all/seed_456,Allied-all,ch2,directive,15,0.0205
exp09_llm_9b_allied_all/seed_456,Allied-all,?,commitment,31,0.2583
exp09_llm_9b_allied_all/seed_456,Allied-all,?,status_report,49,0.4083
exp09_llm_9b_allied_all/seed_456,Allied-all,?,question,4,0.0333
exp09_llm_9b_allied_all/seed_456,Allied-all,?,acknowledgment,1,0.0083
exp09_llm_9b_allied_all/seed_456,Allied-all,?,request,13,0.1083
exp09_llm_9b_allied_all/seed_456,Allied-all,ch3,question,21,0.0235
exp09_llm_9b_allied_all/seed_456,Allied-all,ch3,commitment,191,0.2136
exp09_llm_9b_allied_all/seed_456,Allied-all,ch3,status_report,475,0.5313
exp09_llm_9b_allied_all/seed_456,Allied-all,ch3,directive,2,0.0022
exp09_llm_9b_allied_all/seed_456,Allied-all,ch3,request,98,0.1096
exp09_llm_9b_allied_all/seed_456,Allied-all,ch3,acknowledgment,3,0.0034
exp09_llm_9b_allied_all/seed_456,Allied-all,ch4,status_report,517,0.5909
exp09_llm_9b_allied_all/seed_456,Allied-all,ch4,question,34,0.0389
exp09_llm_9b_allied_all/seed_456,Allied-all,ch4,commitment,132,0.1509
exp09_llm_9b_allied_all/seed_456,Allied-all,ch4,request,25,0.0286
exp09_llm_9b_allied_all/seed_456,Allied-all,ch4,acknowledgment,4,0.0046
exp09_llm_9b_allied_all/seed_456,Allied-all,ch4,directive,5,0.0057
exp09_llm_9b_allied_all/seed_456,Allied-all,ch5,status_report,6,0.4
exp09_llm_9b_allied_all/seed_456,Allied-all,ch5,request,1,0.0667
exp09_llm_9b_allied_all/seed_456,Allied-all,ch5,question,3,0.2
exp09_llm_9b_allied_all/seed_456,Allied-all,ch5,directive,1,0.0667
exp09_llm_9b_allied_all/seed_456,Allied-all,ch5,commitment,1,0.0667
exp09_llm_9b_allied_all/seed_456,Allied-all,ch1,status_report,220,0.4356
exp09_llm_9b_allied_all/seed_456,Allied-all,ch1,question,1,0.002
exp09_llm_9b_allied_all/seed_456,Allied-all,ch1,commitment,88,0.1743
exp09_llm_9b_allied_all/seed_456,Allied-all,ch1,directive,1,0.002
exp09_llm_9b_allied_all/seed_456,Allied-all,ch1,request,5,0.0099
exp09_llm_9b_allied_all/seed_456,Allied-all,ch1,acknowledgment,2,0.004
exp09_llm_9b_allied_all/seed_789,Allied-all,ch1,status_report,455,0.5218
exp09_llm_9b_allied_all/seed_789,Allied-all,ch1,commitment,145,0.1663
exp09_llm_9b_allied_all/seed_789,Allied-all,ch1,request,19,0.0218
exp09_llm_9b_allied_all/seed_789,Allied-all,ch1,question,12,0.0138
exp09_llm_9b_allied_all/seed_789,Allied-all,ch1,directive,3,0.0034
exp09_llm_9b_allied_all/seed_789,Allied-all,ch2,request,126,0.1719
exp09_llm_9b_allied_all/seed_789,Allied-all,ch2,status_report,239,0.3261
exp09_llm_9b_allied_all/seed_789,Allied-all,ch2,directive,22,0.03
exp09_llm_9b_allied_all/seed_789,Allied-all,ch2,commitment,161,0.2196
exp09_llm_9b_allied_all/seed_789,Allied-all,ch2,question,26,0.0355
exp09_llm_9b_allied_all/seed_789,Allied-all,ch2,acknowledgment,1,0.0014
exp09_llm_9b_allied_all/seed_789,Allied-all,?,commitment,75,0.25
exp09_llm_9b_allied_all/seed_789,Allied-all,?,status_report,113,0.3767
exp09_llm_9b_allied_all/seed_789,Allied-all,?,request,22,0.0733
exp09_llm_9b_allied_all/seed_789,Allied-all,?,question,15,0.05
exp09_llm_9b_allied_all/seed_789,Allied-all,?,directive,1,0.0033
exp09_llm_9b_allied_all/seed_789,Allied-all,ch3,status_report,539,0.6002
exp09_llm_9b_allied_all/seed_789,Allied-all,ch3,commitment,194,0.216
exp09_llm_9b_allied_all/seed_789,Allied-all,ch3,request,136,0.1514
exp09_llm_9b_allied_all/seed_789,Allied-all,ch3,question,22,0.0245
exp09_llm_9b_allied_all/seed_789,Allied-all,ch3,acknowledgment,4,0.0045
exp09_llm_9b_allied_all/seed_789,Allied-all,ch3,directive,1,0.0011
exp09_llm_9b_allied_all/seed_789,Allied-all,ch4,status_report,377,0.4784
exp09_llm_9b_allied_all/seed_789,Allied-all,ch4,commitment,150,0.1904
exp09_llm_9b_allied_all/seed_789,Allied-all,ch4,question,40,0.0508
exp09_llm_9b_allied_all/seed_789,Allied-all,ch4,request,44,0.0558
exp09_llm_9b_allied_all/seed_789,Allied-all,ch4,acknowledgment,5,0.0063
exp09_llm_9b_allied_all/seed_789,Allied-all,ch4,directive,2,0.0025
exp09_llm_9b_allied_all/seed_789,Allied-all,ch5,status_report,4,0.5714
exp09_llm_9b_allied_all/seed_789,Allied-all,ch5,acknowledgment,1,0.1429
exp09_llm_9b_allied_all/seed_789,Allied-all,ch5,commitment,1,0.1429
